id,province,provinceEn,district,districtEn,subdistrict,subdistrictEn,postalCode,provinceSlug,districtSlug,subdistrictSlug
884,ฉะเชิงเทรา,Chachoengsao,บ้านโพธิ์,Ban Pho,สนามจันทร์,Sanam Chan,24140,chachoengsao,ban-pho,sanam-chan
885,ฉะเชิงเทรา,Chachoengsao,บ้านโพธิ์,Ban Pho,สิบเอ็ดศอก,Sip Et Sok,24140,chachoengsao,ban-pho,sip-et-sok
886,ฉะเชิงเทรา,Chachoengsao,บ้านโพธิ์,Ban Pho,แสนภูดาษ,Saen Phu Dat,24140,chachoengsao,ban-pho,saen-phu-dat
887,ฉะเชิงเทรา,Chachoengsao,บ้านโพธิ์,Ban Pho,หนองตีนนก,Nong Tin Nok,24140,chachoengsao,ban-pho,nong-tin-nok
888,ฉะเชิงเทรา,Chachoengsao,บ้านโพธิ์,Ban Pho,หนองบัว,Nong Bua,24140,chachoengsao,ban-pho,nong-bua
889,ฉะเชิงเทรา,Chachoengsao,บ้านโพธิ์,Ban Pho,แหลมประดู่,Laem Pradu,24140,chachoengsao,ban-pho,laem-pradu
890,ฉะเชิงเทรา,Chachoengsao,แปลงยาว,Plaeng Yao,แปลงยาว,Plaeng Yao,24190,chachoengsao,plaeng-yao,plaeng-yao
891,ฉะเชิงเทรา,Chachoengsao,แปลงยาว,Plaeng Yao,วังเย็น,Wang Yen,24190,chachoengsao,plaeng-yao,wang-yen
892,ฉะเชิงเทรา,Chachoengsao,แปลงยาว,Plaeng Yao,หนองไม้แก่น,Nong Mai Kaen,24190,chachoengsao,plaeng-yao,nong-mai-kaen
893,ฉะเชิงเทรา,Chachoengsao,แปลงยาว,Plaeng Yao,หัวสำโรง,Hua Samrong,24190,chachoengsao,plaeng-yao,hua-samrong
894,ฉะเชิงเทรา,Chachoengsao,พนมสารคาม,Phanom Sarakham,เกาะขนุน,Ko Khanun,24120,chachoengsao,phanom-sarakham,ko-khanun
895,ฉะเชิงเทรา,Chachoengsao,พนมสารคาม,Phanom Sarakham,เขาหินซ้อน,Khao Hin Son,24120,chachoengsao,phanom-sarakham,khao-hin-son
896,ฉะเชิงเทรา,Chachoengsao,พนมสารคาม,Phanom Sarakham,ท่าถ่าน,Tha Than,24120,chachoengsao,phanom-sarakham,tha-than
897,ฉะเชิงเทรา,Chachoengsao,พนมสารคาม,Phanom Sarakham,บ้านซ่อง,Ban Song,24120,chachoengsao,phanom-sarakham,ban-song
898,ฉะเชิงเทรา,Chachoengsao,พนมสารคาม,Phanom Sarakham,พนมสารคาม,Phanom Sarakham,24120,chachoengsao,phanom-sarakham,phanom-sarakham
899,ฉะเชิงเทรา,Chachoengsao,พนมสารคาม,Phanom Sarakham,เมืองเก่า,Mueang Kao,24120,chachoengsao,phanom-sarakham,mueang-kao
900,ฉะเชิงเทรา,Chachoengsao,พนมสารคาม,Phanom Sarakham,หนองยาว,Nong Yao,24120,chachoengsao,phanom-sarakham,nong-yao
901,ฉะเชิงเทรา,Chachoengsao,พนมสารคาม,Phanom Sarakham,หนองแหน,Nong Nae,24120,chachoengsao,phanom-sarakham,nong-nae
902,ฉะเชิงเทรา,Chachoengsao,เมืองฉะเชิงเทรา,Mueang Chachoengsao,คลองจุกกระเฌอ,Khlong Chuk Krachoe,24000,chachoengsao,mueang-chachoengsao,khlong-chuk-krachoe
903,ฉะเชิงเทรา,Chachoengsao,เมืองฉะเชิงเทรา,Mueang Chachoengsao,คลองนครเนื่องเขต,Khlong Nakhon Nueang Khet,24000,chachoengsao,mueang-chachoengsao,khlong-nakhon-nueang-khet
904,ฉะเชิงเทรา,Chachoengsao,เมืองฉะเชิงเทรา,Mueang Chachoengsao,คลองนา,Khlong Na,24000,chachoengsao,mueang-chachoengsao,khlong-na
905,ฉะเชิงเทรา,Chachoengsao,เมืองฉะเชิงเทรา,Mueang Chachoengsao,คลองเปรง,Khlong Preng,24000,chachoengsao,mueang-chachoengsao,khlong-preng
906,ฉะเชิงเทรา,Chachoengsao,เมืองฉะเชิงเทรา,Mueang Chachoengsao,คลองหลวงแพ่ง,Khlong Luang Phaeng,24000,chachoengsao,mueang-chachoengsao,khlong-luang-phaeng
907,ฉะเชิงเทรา,Chachoengsao,เมืองฉะเชิงเทรา,Mueang Chachoengsao,คลองอุดมชลจร,Khlong Udom Chonlachon,24000,chachoengsao,mueang-chachoengsao,khlong-udom-chonlachon
908,ฉะเชิงเทรา,Chachoengsao,เมืองฉะเชิงเทรา,Mueang Chachoengsao,ท่าไข่,Tha Khai,24000,chachoengsao,mueang-chachoengsao,tha-khai
909,ฉะเชิงเทรา,Chachoengsao,เมืองฉะเชิงเทรา,Mueang Chachoengsao,บางกะไห,Bang Kahai,24000,chachoengsao,mueang-chachoengsao,bang-kahai
910,ฉะเชิงเทรา,Chachoengsao,เมืองฉะเชิงเทรา,Mueang Chachoengsao,บางแก้ว,Bang Kaeo,24000,chachoengsao,mueang-chachoengsao,bang-kaeo
911,ฉะเชิงเทรา,Chachoengsao,เมืองฉะเชิงเทรา,Mueang Chachoengsao,บางขวัญ,Bang Khwan,24000,chachoengsao,mueang-chachoengsao,bang-khwan
912,ฉะเชิงเทรา,Chachoengsao,เมืองฉะเชิงเทรา,Mueang Chachoengsao,บางตีนเป็ด,Bang Tin Pet,24000,chachoengsao,mueang-chachoengsao,bang-tin-pet
913,ฉะเชิงเทรา,Chachoengsao,เมืองฉะเชิงเทรา,Mueang Chachoengsao,บางเตย,Bang Toei,24000,chachoengsao,mueang-chachoengsao,bang-toei
914,ฉะเชิงเทรา,Chachoengsao,เมืองฉะเชิงเทรา,Mueang Chachoengsao,บางไผ่,Bang Phai,24000,chachoengsao,mueang-chachoengsao,bang-phai
915,ฉะเชิงเทรา,Chachoengsao,เมืองฉะเชิงเทรา,Mueang Chachoengsao,บางพระ,Bang Phra,24000,chachoengsao,mueang-chachoengsao,bang-phra
916,ฉะเชิงเทรา,Chachoengsao,เมืองฉะเชิงเทรา,Mueang Chachoengsao,บ้านใหม่,Ban Mai,24000,chachoengsao,mueang-chachoengsao,ban-mai
917,ฉะเชิงเทรา,Chachoengsao,เมืองฉะเชิงเทรา,Mueang Chachoengsao,วังตะเคียน,Wang Takhian,24000,chachoengsao,mueang-chachoengsao,wang-takhian
918,ฉะเชิงเทรา,Chachoengsao,เมืองฉะเชิงเทรา,Mueang Chachoengsao,โสธร,Sothon,24000,chachoengsao,mueang-chachoengsao,sothon
919,ฉะเชิงเทรา,Chachoengsao,เมืองฉะเชิงเทรา,Mueang Chachoengsao,หนามแดง,Nam Daeng,24000,chachoengsao,mueang-chachoengsao,nam-daeng
920,ฉะเชิงเทรา,Chachoengsao,เมืองฉะเชิงเทรา,Mueang Chachoengsao,หน้าเมือง,Na Mueang,24000,chachoengsao,mueang-chachoengsao,na-mueang
921,ฉะเชิงเทรา,Chachoengsao,ราชสาส์น,Ratchasan,ดงน้อย,Dong Noi,24120,chachoengsao,ratchasan,dong-noi
922,ฉะเชิงเทรา,Chachoengsao,ราชสาส์น,Ratchasan,บางคา,Bang Kha,24120,chachoengsao,ratchasan,bang-kha
923,ฉะเชิงเทรา,Chachoengsao,ราชสาส์น,Ratchasan,เมืองใหม่,Mueang Mai,24120,chachoengsao,ratchasan,mueang-mai
924,ฉะเชิงเทรา,Chachoengsao,สนามชัยเขต,Sanam Chai Khet,คู้ยายหมี,Ku Yai Mi,24160,chachoengsao,sanam-chai-khet,ku-yai-mi
925,ฉะเชิงเทรา,Chachoengsao,สนามชัยเขต,Sanam Chai Khet,ท่ากระดาน,Tha Kradan,24160,chachoengsao,sanam-chai-khet,tha-kradan
926,ฉะเชิงเทรา,Chachoengsao,สนามชัยเขต,Sanam Chai Khet,ทุ่งพระยา,Thung Phraya,24160,chachoengsao,sanam-chai-khet,thung-phraya
927,ฉะเชิงเทรา,Chachoengsao,สนามชัยเขต,Sanam Chai Khet,ลาดกระทิง,Lat Krathing,24160,chachoengsao,sanam-chai-khet,lat-krathing
928,ชลบุรี,Chon Buri,เกาะจันทร์,Ko Chan,เกาะจันทร์,Ko Chan,20240,chon-buri,ko-chan,ko-chan
929,ชลบุรี,Chon Buri,เกาะจันทร์,Ko Chan,ท่าบุญมี,Tha Bun Mi,20240,chon-buri,ko-chan,tha-bun-mi
930,ชลบุรี,Chon Buri,เกาะสีชัง,Ko Sichang,ท่าเทววงษ์,Tha Thewawong,20120,chon-buri,ko-sichang,tha-thewawong
931,ชลบุรี,Chon Buri,บ่อทอง,Bo Thong,เกษตรสุวรรณ,Kaset Suwan,20270,chon-buri,bo-thong,kaset-suwan
932,ชลบุรี,Chon Buri,บ่อทอง,Bo Thong,ธาตุทอง,That Thong,20270,chon-buri,bo-thong,that-thong
933,ชลบุรี,Chon Buri,บ่อทอง,Bo Thong,บ่อกวางทอง,Bo Kwang Thong,20270,chon-buri,bo-thong,bo-kwang-thong
934,ชลบุรี,Chon Buri,บ่อทอง,Bo Thong,บ่อทอง,Bo Thong,20270,chon-buri,bo-thong,bo-thong
935,ชลบุรี,Chon Buri,บ่อทอง,Bo Thong,พลวงทอง,Phluang Thong,20270,chon-buri,bo-thong,phluang-thong
936,ชลบุรี,Chon Buri,บ่อทอง,Bo Thong,วัดสุวรรณ,Wat Suwan,20270,chon-buri,bo-thong,wat-suwan
937,ชลบุรี,Chon Buri,บางละมุง,Bang Lamung,เขาไม้แก้ว,Khao Mai Kaeo,20150,chon-buri,bang-lamung,khao-mai-kaeo
938,ชลบุรี,Chon Buri,บางละมุง,Bang Lamung,ตะเคียนเตี้ย,Takhian Tia,20150,chon-buri,bang-lamung,takhian-tia
939,ชลบุรี,Chon Buri,บางละมุง,Bang Lamung,นาเกลือ,Na Kluea,20150,chon-buri,bang-lamung,na-kluea
940,ชลบุรี,Chon Buri,บางละมุง,Bang Lamung,บางละมุง,Bang Lamung,20150,chon-buri,bang-lamung,bang-lamung
941,ชลบุรี,Chon Buri,บางละมุง,Bang Lamung,โป่ง,Pong,20150,chon-buri,bang-lamung,pong
942,ชลบุรี,Chon Buri,บางละมุง,Bang Lamung,หนองปรือ,Nong Prue,20150,chon-buri,bang-lamung,nong-prue
943,ชลบุรี,Chon Buri,บางละมุง,Bang Lamung,หนองปลาไหล,Nong Pla Lai,20150,chon-buri,bang-lamung,nong-pla-lai
944,ชลบุรี,Chon Buri,บางละมุง,Bang Lamung,ห้วยใหญ่,Huai Yai,20150,chon-buri,bang-lamung,huai-yai
945,ชลบุรี,Chon Buri,บ้านบึง,Ban Bueng,คลองกิ่ว,Khlong Kio,20220,chon-buri,ban-bueng,khlong-kio
946,ชลบุรี,Chon Buri,บ้านบึง,Ban Bueng,บ้านบึง,Ban Bueng,20170,chon-buri,ban-bueng,ban-bueng
947,ชลบุรี,Chon Buri,บ้านบึง,Ban Bueng,มาบไผ่,Map Phai,20170,chon-buri,ban-bueng,map-phai
948,ชลบุรี,Chon Buri,บ้านบึง,Ban Bueng,หนองชาก,Nong Chak,20170,chon-buri,ban-bueng,nong-chak
949,ชลบุรี,Chon Buri,บ้านบึง,Ban Bueng,หนองซ้ำซาก,Nong Samsak,20170,chon-buri,ban-bueng,nong-samsak
950,ชลบุรี,Chon Buri,บ้านบึง,Ban Bueng,หนองบอนแดง,Nong Bon Daeng,20170,chon-buri,ban-bueng,nong-bon-daeng
951,ชลบุรี,Chon Buri,บ้านบึง,Ban Bueng,หนองไผ่แก้ว,Nong Phai Kaeo,20220,chon-buri,ban-bueng,nong-phai-kaeo
952,ชลบุรี,Chon Buri,บ้านบึง,Ban Bueng,หนองอิรุณ,Nong Irun,20220,chon-buri,ban-bueng,nong-irun
953,ชลบุรี,Chon Buri,พนัสนิคม,Phanat Nikhom,กุฎโง้ง,Kut Ngong,20140,chon-buri,phanat-nikhom,kut-ngong
954,ชลบุรี,Chon Buri,พนัสนิคม,Phanat Nikhom,โคกเพลาะ,Khok Phlo,20140,chon-buri,phanat-nikhom,khok-phlo
955,ชลบุรี,Chon Buri,พนัสนิคม,Phanat Nikhom,ท่าข้าม,Tha Kham,20140,chon-buri,phanat-nikhom,tha-kham
956,ชลบุรี,Chon Buri,พนัสนิคม,Phanat Nikhom,ทุ่งขวาง,Thung Khwang,20140,chon-buri,phanat-nikhom,thung-khwang
957,ชลบุรี,Chon Buri,พนัสนิคม,Phanat Nikhom,นามะตูม,Na Matum,20140,chon-buri,phanat-nikhom,na-matum
958,ชลบุรี,Chon Buri,พนัสนิคม,Phanat Nikhom,นาเริก,Na Roek,20140,chon-buri,phanat-nikhom,na-roek
959,ชลบุรี,Chon Buri,พนัสนิคม,Phanat Nikhom,นาเริก,Na Roek,20240,chon-buri,phanat-nikhom,na-roek
960,ชลบุรี,Chon Buri,พนัสนิคม,Phanat Nikhom,นาวังหิน,Na Wang Hin,20140,chon-buri,phanat-nikhom,na-wang-hin
961,ชลบุรี,Chon Buri,พนัสนิคม,Phanat Nikhom,นาวังหิน,Na Wang Hin,20240,chon-buri,phanat-nikhom,na-wang-hin
962,ชลบุรี,Chon Buri,พนัสนิคม,Phanat Nikhom,บ้านช้าง,Ban Chang,20140,chon-buri,phanat-nikhom,ban-chang
963,ชลบุรี,Chon Buri,พนัสนิคม,Phanat Nikhom,บ้านเซิด,Ban Soet,20140,chon-buri,phanat-nikhom,ban-soet
964,ชลบุรี,Chon Buri,พนัสนิคม,Phanat Nikhom,พนัสนิคม,Phanat Nikhom,20140,chon-buri,phanat-nikhom,phanat-nikhom
965,ชลบุรี,Chon Buri,พนัสนิคม,Phanat Nikhom,ไร่หลักทอง,Rai Lak Thong,20140,chon-buri,phanat-nikhom,rai-lak-thong
966,ชลบุรี,Chon Buri,พนัสนิคม,Phanat Nikhom,วัดโบสถ์,Wat Bot,20140,chon-buri,phanat-nikhom,wat-bot
967,ชลบุรี,Chon Buri,พนัสนิคม,Phanat Nikhom,วัดหลวง,Wat Luang,20140,chon-buri,phanat-nikhom,wat-luang
968,ชลบุรี,Chon Buri,พนัสนิคม,Phanat Nikhom,สระสี่เหลี่ยม,Sa Si Liam,20140,chon-buri,phanat-nikhom,sa-si-liam
969,ชลบุรี,Chon Buri,พนัสนิคม,Phanat Nikhom,หนองขยาด,Nong Khayat,20140,chon-buri,phanat-nikhom,nong-khayat
970,ชลบุรี,Chon Buri,พนัสนิคม,Phanat Nikhom,หนองปรือ,Nong Prue,20140,chon-buri,phanat-nikhom,nong-prue
971,ชลบุรี,Chon Buri,พนัสนิคม,Phanat Nikhom,หนองเหียง,Nong Hiang,20140,chon-buri,phanat-nikhom,nong-hiang
972,ชลบุรี,Chon Buri,พนัสนิคม,Phanat Nikhom,หน้าพระธาตุ,Na Phra That,20140,chon-buri,phanat-nikhom,na-phra-that
973,ชลบุรี,Chon Buri,พนัสนิคม,Phanat Nikhom,หมอนนาง,Mon Nang,20140,chon-buri,phanat-nikhom,mon-nang
974,ชลบุรี,Chon Buri,พนัสนิคม,Phanat Nikhom,หัวถนน,Hua Thanon,20140,chon-buri,phanat-nikhom,hua-thanon
975,ชลบุรี,Chon Buri,พานทอง,Phan Thong,เกาะลอย,Ko Loi,20160,chon-buri,phan-thong,ko-loi
976,ชลบุรี,Chon Buri,พานทอง,Phan Thong,โคกขี้หนอน,Khok Khi Non,20160,chon-buri,phan-thong,khok-khi-non
977,ชลบุรี,Chon Buri,พานทอง,Phan Thong,บางนาง,Bang Nang,20160,chon-buri,phan-thong,bang-nang
978,ชลบุรี,Chon Buri,พานทอง,Phan Thong,บางหัก,Bang Hak,20160,chon-buri,phan-thong,bang-hak
979,ชลบุรี,Chon Buri,พานทอง,Phan Thong,บ้านเก่า,Ban Kao,20000,chon-buri,phan-thong,ban-kao
980,ชลบุรี,Chon Buri,พานทอง,Phan Thong,บ้านเก่า,Ban Kao,20160,chon-buri,phan-thong,ban-kao
981,ชลบุรี,Chon Buri,พานทอง,Phan Thong,พานทอง,Phan Thong,20160,chon-buri,phan-thong,phan-thong
982,ชลบุรี,Chon Buri,พานทอง,Phan Thong,มาบโป่ง,Map Pong,20160,chon-buri,phan-thong,map-pong
983,ชลบุรี,Chon Buri,พานทอง,Phan Thong,หนองกะขะ,Nong Kakha,20160,chon-buri,phan-thong,nong-kakha
984,ชลบุรี,Chon Buri,พานทอง,Phan Thong,หนองตำลึง,Nong Tamlueng,20160,chon-buri,phan-thong,nong-tamlueng
985,ชลบุรี,Chon Buri,พานทอง,Phan Thong,หนองหงษ์,Nong Hong,20160,chon-buri,phan-thong,nong-hong
986,ชลบุรี,Chon Buri,พานทอง,Phan Thong,หน้าประดู่,Na Pradu,20160,chon-buri,phan-thong,na-pradu
987,ชลบุรี,Chon Buri,เมืองชลบุรี,Mueang Chon Buri,คลองตำหรุ,Khlong Tamru,20000,chon-buri,mueang-chon-buri,khlong-tamru
988,ชลบุรี,Chon Buri,เมืองชลบุรี,Mueang Chon Buri,ดอนหัวฬ่อ,Don Hua Lo,20000,chon-buri,mueang-chon-buri,don-hua-lo
989,ชลบุรี,Chon Buri,เมืองชลบุรี,Mueang Chon Buri,นาป่า,Na Pa,20000,chon-buri,mueang-chon-buri,na-pa
990,ชลบุรี,Chon Buri,เมืองชลบุรี,Mueang Chon Buri,บางทราย,Bang Sai,20000,chon-buri,mueang-chon-buri,bang-sai
991,ชลบุรี,Chon Buri,เมืองชลบุรี,Mueang Chon Buri,บางปลาสร้อย,Bang Pla Soi,20000,chon-buri,mueang-chon-buri,bang-pla-soi
992,ชลบุรี,Chon Buri,เมืองชลบุรี,Mueang Chon Buri,บ้านโขด,Ban Khot,20000,chon-buri,mueang-chon-buri,ban-khot
