id	districtId	name	nameEn	slug
101	21	วัดกัลยาณ์	Wat Kanlaya	wat-kanlaya
102	21	สำเหร่	Samre	samre
103	21	หิรัญรูจี	Hiran Ruchi	hiran-ruchi
104	22	บางขุนนนท์	Bang Khun Non	bang-khun-non
105	22	บางขุนศรี	Bang Khun Si	bang-khun-si
106	22	บ้านช่างหล่อ	Ban Chang Lo	ban-chang-lo
107	22	ศิริราช	Sirirat	sirirat
108	22	อรุณอมรินทร์	Arun Ammarin	arun-ammarin
109	23	วัดท่าพระ	Wat Tha Phra	wat-tha-phra
110	23	วัดอรุณ	Wat Arun	wat-arun
111	24	คลองจั่น	Khlong Chan	khlong-chan
112	24	หัวหมาก	Hua Mak	hua-mak
113	25	ท่าข้าม	Tha Kham	tha-kham
114	25	แสมดำ	Samae Dam	samae-dam
115	26	ท่าแร้ง	Tha Raeng	tha-raeng
116	26	อนุสาวรีย์	Anusawari	anusawari
117	27	บางคอแหลม	Bang Kho Laem	bang-kho-laem
118	27	บางโคล่	Bang Khlo	bang-khlo
119	27	วัดพระยาไกร	Wat Phraya Krai	wat-phraya-krai
120	28	บางแค	Bang Khae	bang-khae
121	28	บางแคเหนือ	Bang Khae Nuea	bang-khae-nuea
122	28	บางไผ่	Bang Phai	bang-phai
123	28	หลักสอง	Lak Song	lak-song
124	29	บางซื่อ	Bang Sue	bang-sue
125	29	วงศ์สว่าง	Wong Sawang	wong-sawang
126	30	บางนาใต้	Bang Na Tai	bang-na-tai
127	30	บางนาเหนือ	Bang Na Nuea	bang-na-nuea
128	31	คลองบางบอน	Khlong Bang Bon	khlong-bang-bon
129	31	คลองบางพราน	Khlong Bang Phran	khlong-bang-phran
130	31	บางบอนใต้	Bang Bon Tai	bang-bon-tai
131	31	บางบอนเหนือ	Bang Bon Nuea	bang-bon-nuea
132	32	บางบำหรุ	Bang Bamru	bang-bamru
133	32	บางพลัด	Bang Phlat	bang-phlat
134	32	บางยี่ขัน	Bang Yi Khan	bang-yi-khan
135	32	บางอ้อ	Bang O	bang-o
136	33	บางรัก	Bang Rak	bang-rak
137	33	มหาพฤฒาราม	Maha Phruettharam	maha-phruettharam
138	33	สี่พระยา	Si Phraya	si-phraya
139	33	สีลม	Si Lom	si-lom
140	33	สุริยวงศ์	Suriyawong	suriyawong
141	34	คลองกุ่ม	Khlong Kum	khlong-kum
142	34	นวมินทร์	Nawamin	nawamin
143	34	นวลจันทร์	Nuan Chan	nuan-chan
144	35	ปทุมวัน	Pathum Wan	pathum-wan
145	35	รองเมือง	Rong Mueang	rong-mueang
146	35	ลุมพินี	Lumphini	lumphini
147	35	วังใหม่	Wang Mai	wang-mai
148	36	ดอกไม้	Dok Mai	dok-mai
149	36	ประเวศ	Prawet	prawet
150	36	หนองบอน	Nong Bon	nong-bon
151	37	คลองมหานาค	Khlong Maha Nak	khlong-maha-nak
152	37	บ้านบาตร	Ban Bat	ban-bat
153	37	ป้อมปราบ	Pom Prap	pom-prap
154	37	วัดเทพศิรินทร์	Wat Thep Sirin	wat-thep-sirin
155	37	วัดโสมนัส	Wat Sommanat	wat-sommanat
156	38	พญาไท	Phaya Thai	phaya-thai
157	38	สามเสนใน	Sam Sen Nai	sam-sen-nai
158	39	บางจาก	Bang Chak	bang-chak
159	39	พระโขนงใต้	Phra Khanong Tai	phra-khanong-tai
160	40	ชนะสงคราม	Chana Songkhram	chana-songkhram
161	40	ตลาดยอด	Talat Yot	talat-yot
162	40	บวรนิเวศ	Bowon Niwet	bowon-niwet
163	40	บางขุนพรหม	Bang Khun Phrom	bang-khun-phrom
164	40	บ้านพานถม	Ban Phan Thom	ban-phan-thom
165	40	พระบรมมหาราชวัง	Phra Borom Maha Ratchawang	phra-borom-maha-ratchawang
166	40	วังบูรพาภิรมย์	Wang Burapha Phirom	wang-burapha-phirom
167	40	วัดราชบพิธ	Wat Ratchabophit	wat-ratchabophit
168	40	วัดสามพระยา	Wat Sam Phraya	wat-sam-phraya
169	40	ศาลเจ้าพ่อเสือ	San Chao Pho Suea	san-chao-pho-suea
170	40	สำราญราษฎร์	Samran Rat	samran-rat
171	40	เสาชิงช้า	Sao Chingcha	sao-chingcha
172	41	คลองขวาง	Khlong Khwang	khlong-khwang
173	41	คูหาสวรรค์	Khuha Sawan	khuha-sawan
174	41	บางจาก	Bang Chak	bang-chak
175	41	บางด้วน	Bang Duan	bang-duan
176	41	บางแวก	Bang Waek	bang-waek
177	41	บางหว้า	Bang Wa	bang-wa
178	41	ปากคลองภาษีเจริญ	Pak Khlong Phasi Charoen	pak-khlong-phasi-charoen
179	42	มีนบุรี	Min Buri	min-buri
180	42	แสนแสบ	Saen Saep	saen-saep
181	43	ช่องนนทรี	Chong Nonsi	chong-nonsi
182	43	บางโพงพาง	Bang Phongphang	bang-phongphang
183	44	ถนนพญาไท	Thanon Phaya Thai	thanon-phaya-thai
184	44	ถนนเพชรบุรี	Thanon Phetchaburi	thanon-phetchaburi
185	44	ทุ่งพญาไท	Thung Phaya Thai	thung-phaya-thai
186	44	มักกะสัน	Makkasan	makkasan
187	45	บางปะกอก	Bang Pa Kok	bang-pa-kok
188	45	ราษฎร์บูรณะ	Rat Burana	rat-burana
189	46	ขุมทอง	Khum Thong	khum-thong
190	46	คลองสองต้นนุ่น	Khlong Song Ton Nun	khlong-song-ton-nun
191	46	คลองสามประเวศ	Khlong Sam Prawet	khlong-sam-prawet
192	46	ทับยาว	Thap Yao	thap-yao
193	46	ลาดกระบัง	Lat Krabang	lat-krabang
194	46	ลำปลาทิว	Lam Pla Thio	lam-pla-thio
195	47	จรเข้บัว	Chorakhe Bua	chorakhe-bua
196	47	ลาดพร้าว	Lat Phrao	lat-phrao
197	48	คลองเจ้าคุณสิงห์	Khlong Chao Khun Sing	khlong-chao-khun-sing
198	48	พลับพลา	Phlapphla	phlapphla
199	48	วังทองหลาง	Wang Thonglang	wang-thonglang
200	48	สะพานสอง	Saphan Song	saphan-song
201	49	คลองตันเหนือ	Khlong Tan Nuea	khlong-tan-nuea
202	49	คลองเตยเหนือ	Khlong Toei Nuea	khlong-toei-nuea
203	49	พระโขนงเหนือ	Phra Khanong Nuea	phra-khanong-nuea
204	50	พัฒนาการ	Phatthanakan	phatthanakan
205	50	สวนหลวง	Suan Luang	suan-luang
206	50	อ่อนนุช	On Nut	on-nut
207	51	ทับช้าง	Thap Chang	thap-chang
208	51	ราษฎร์พัฒนา	Rat Phatthana	rat-phatthana
209	51	สะพานสูง	Saphan Sung	saphan-sung
210	52	จักรวรรดิ	Chakkrawat	chakkrawat
211	52	ตลาดน้อย	Talat Noi	talat-noi
212	52	สัมพันธวงศ์	Samphanthawong	samphanthawong
213	53	ทุ่งมหาเมฆ	Thung Maha Mek	thung-maha-mek
214	53	ทุ่งวัดดอน	Thung Wat Don	thung-wat-don
215	53	ยานนาวา	Yan Nawa	yan-nawa
216	54	คลองถนน	Khlong Thanon	khlong-thanon
217	54	สายไหม	Sai Mai	sai-mai
218	54	ออเงิน	O Ngoen	o-ngoen
219	55	หนองแขม	Nong Khaem	nong-khaem
220	55	หนองค้างพลู	Nong Khang Phlu	nong-khang-phlu
221	56	กระทุ่มราย	Krathum Rai	krathum-rai
222	56	คลองสิบ	Khlong Sip	khlong-sip
223	56	คลองสิบสอง	Khlong Sip Song	khlong-sip-song
224	56	คู้ฝั่งเหนือ	Khu Fang Nuea	khu-fang-nuea
225	56	โคกแฝด	Khok Faet	khok-faet
226	56	ลำต้อยติ่ง	Lam Toiting	lam-toiting
227	56	ลำผักชี	Lam Phak Chi	lam-phak-chi
228	56	หนองจอก	Nong Chok	nong-chok
229	57	ตลาดบางเขน	Talat Bang Khen	talat-bang-khen
230	57	ทุ่งสองห้อง	Thung Song Hong	thung-song-hong
231	58	บางกะปิ	Bang Kapi	bang-kapi
232	58	สามเสนนอก	Sam Sen Nok	sam-sen-nok
233	58	ห้วยขวาง	Huai Khwang	huai-khwang
234	59	กลอนโด	Klon Do	klon-do
235	59	จรเข้เผือก	Chorakhe Phueak	chorakhe-phueak
236	59	ด่านมะขามเตี้ย	Dan Makham Tia	dan-makham-tia
237	59	หนองไผ่	Nong Phai	nong-phai
238	60	ชะแล	Chalae	chalae
239	60	ท่าขนุน	Tha Khanun	tha-khanun
240	60	ปิล๊อก	Pilok	pilok
241	60	ลิ่นถิ่น	Linthin	linthin
242	60	สหกรณ์นิคม	Sahakon Nikhom	sahakon-nikhom
243	60	ห้วยเขย่ง	Huai Khayeng	huai-khayeng
244	60	หินดาด	Hin Dat	hin-dat
245	61	เขาน้อย	Khao Noi	khao-noi
246	61	ท่าตะคร้อ	Tha Takro	tha-takro
247	61	ท่าม่วง	Tha Muang	tha-muang
248	61	ท่าล้อ	Tha Lo	tha-lo
249	61	ทุ่งทอง	Thung Thong	thung-thong
250	61	บ้านใหม่	Ban Mai	ban-mai
251	61	พังตรุ	Phang Tru	phang-tru
252	61	ม่วงชุม	Muang Chum	muang-chum
253	61	รางสาลี่	Rang Sali	rang-sali
254	61	วังขนาย	Wang Khanai	wang-khanai
255	61	วังศาลา	Wang Sala	wang-sala
256	61	หนองขาว	Nong Khao	nong-khao
257	61	หนองตากยา	Nong Tak Ya	nong-tak-ya
258	62	เขาสามสิบหาบ	Khao Sam Sip Hap	khao-sam-sip-hap
259	62	โคกตะบอง	Khok Tabong	khok-tabong
260	62	ดอนขมิ้น	Don Khamin	don-khamin
261	62	ดอนชะเอม	Don Cha-em	don-cha-em
262	62	ตะคร้ำเอน	Takhram En	takhram-en
263	62	ท่ามะกา	Tha Maka	tha-maka
264	62	ท่าไม้	Tha Mai	tha-mai
265	62	ท่าเรือ	Tha Ruea	tha-ruea
266	62	ท่าเสา	Tha Sao	tha-sao
267	62	พงตึก	Phong Tuek	phong-tuek
268	62	พระแท่น	Phra Thaen	phra-thaen
269	62	ยางม่วง	Yang Muang	yang-muang
270	62	สนามแย้	Sanam Yae	sanam-yae
271	62	แสนตอ	Saen To	saen-to
272	62	หนองลาน	Nong lan	nong-lan
273	62	หวายเหนียว	Wai Niao	wai-niao
274	62	อุโลกสี่หมื่น	Ulok Si Muen	ulok-si-muen
275	63	ท่าเสา	Tha Sao	tha-sao
276	63	ไทรโยค	Sai Yok	sai-yok
277	63	บ้องตี้	Bongti	bongti
278	63	ลุ่มสุ่ม	Lum Sum	lum-sum
279	63	วังกระแจะ	Wang Khrachae	wang-khrachae
280	63	ศรีมงคล	Si Mongkhon	si-mongkhon
281	63	สิงห์	Sing	sing
282	64	ช่องด่าน	Chong Dan	chong-dan
283	64	บ่อพลอย	Bo Phloi	bo-phloi
284	64	หนองกร่าง	Nong Krang	nong-krang
285	64	หนองกุ่ม	Nong Kum	nong-kum
286	64	หนองรี	Nong Ri	nong-ri
287	64	หลุมรัง	Lum Rang	lum-rang
288	65	ดอนเจดีย์	Don Chedi	don-chedi
289	65	ดอนตาเพชร	Don Ta Phet	don-ta-phet
290	65	ทุ่งสมอ	Thung Samo	thung-samo
291	65	พนมทวน	Phanom Thuan	phanom-thuan
292	65	พังตรุ	Phang Tru	phang-tru
293	65	รางหวาย	Rang Wai	rang-wai
294	65	หนองโรง	Nong Rong	nong-rong
295	65	หนองสาหร่าย	Nong Sarai	nong-sarai
296	66	เกาะสำโรง	Ko Samrong	ko-samrong
297	66	แก่งเสี้ยน	Kaeng Sian	kaeng-sian
298	66	ช่องสะเดา	Chong Sadao	chong-sadao
299	66	ท่ามะขาม	Tha Makham	tha-makham
300	66	บ้านเก่า	Ban Kao	ban-kao
301	66	บ้านใต้	Ban Tai	ban-tai
302	66	บ้านเหนือ	Ban Nuea	ban-nuea
303	66	ปากแพรก	Pak Phraek	pak-phraek
304	66	ลาดหญ้า	Lat Ya	lat-ya
305	66	วังด้ง	Wang Dong	wang-dong
306	66	วังเย็น	Wang Yen	wang-yen
307	66	หนองบัว	Nong Bua	nong-bua
308	66	หนองหญ้า	Nong Ya	nong-ya
309	67	ทุ่งกระบ่ำ	Thung Krabam	thung-krabam
310	67	เลาขวัญ	Lao Khwan	lao-khwan
311	67	หนองนกแก้ว	Nong Nok Kaeo	nong-nok-kaeo
312	67	หนองประดู่	Nong Pradu	nong-pradu
313	67	หนองปลิง	Nong Pling	nong-pling
314	67	หนองฝ้าย	Nong Fai	nong-fai
315	67	หนองโสน	Nong Sano	nong-sano
316	68	เขาโจด	Khao Chot	khao-chot
317	68	ด่านแม่แฉลบ	Dan Mae Chalaep	dan-mae-chalaep
318	68	ท่ากระดาน	Tha Kradan	tha-kradan
319	68	นาสวน	Na Suan	na-suan
320	68	แม่กระบุง	Mae Krabung	mae-krabung
321	68	หนองเป็ด	Nong Pet	nong-pet
322	69	ปรังเผล	Prang Phle	prang-phle
323	69	ไล่โว่	Laiwo	laiwo
324	69	หนองลู	Nong Lu	nong-lu
325	70	สมเด็จเจริญ	Somdet Charoen	somdet-charoen
326	70	หนองปรือ	Nong Prue	nong-prue
327	70	หนองปลาไหล	Nong Pla Lai	nong-pla-lai
328	71	ดอนแสลบ	Don Salaep	don-salaep
329	71	วังไผ่	Wang Phai	wang-phai
330	71	สระลงเรือ	Sa Long Ruea	sa-long-ruea
331	71	ห้วยกระเจา	Huai Krachao	huai-krachao
332	72	กมลาไสย	Kamalasai	kamalasai
333	72	โคกสมบูรณ์	Khok Sombun	khok-sombun
334	72	เจ้าท่า	Chao Tha	chao-tha
335	72	ดงลิง	Dong Ling	dong-ling
336	72	ธัญญา	Thanya	thanya
337	72	โพนงาม	Phon Ngam	phon-ngam
338	72	หนองแปน	Nong Paen	nong-paen
339	72	หลักเมือง	Lak Mueang	lak-mueang
340	73	กุดค้าว	Kut Khao	kut-khao
341	73	กุดหว้า	Kut Wa	kut-wa
342	73	จุมจัง	Chum Chang	chum-chang
343	73	แจนแลน	Chaen Laen	chaen-laen
344	73	นาโก	Na Ko	na-ko
345	73	นาขาม	Na Kham	na-kham
346	73	บัวขาว	Bua Khao	bua-khao
347	73	สมสะอาด	Som Sa-at	som-sa-at
348	73	สามขา	Sam Kha	sam-kha
349	73	หนองห้าง	Nong Hang	nong-hang
350	73	เหล่าใหญ่	Lao Yai	lao-yai
351	73	เหล่าไฮงาม	Lao Hai Ngam	lao-hai-ngam
352	74	กุดปลาค้าว	Kut Pla Khao	kut-pla-khao
353	74	กุดสิมคุ้มใหม่	Kut Sim Khum Mai	kut-sim-khum-mai
354	74	คุ้มเก่า	Khum Kao	khum-kao
355	74	สงเปลือย	Song Plueai	song-plueai
356	74	สระพังทอง	Sa Phang Thong	sa-phang-thong
357	74	หนองผือ	Nong Phue	nong-phue
358	75	ดินจี่	Din Chi	din-chi
359	75	ทุ่งคลอง	Thung Khlong	thung-khlong
360	75	นาทัน	Na Than	na-than
361	75	นาบอน	Na Bon	na-bon
362	75	เนินยาง	Noen Yang	noen-yang
363	75	โพน	Phon	phon
364	76	โคกสะอาด	Khok Sa-at	khok-sa-at
365	76	ฆ้องชัยพัฒนา	Khong Chai Phatthana	khong-chai-phatthana
366	76	โนนศิลาเลิง	Non Sila Loeng	non-sila-loeng
367	76	ลำชี	Lam Chi	lam-chi
368	76	เหล่ากลาง	Lao Klang	lao-klang
369	77	ดงพยุง	Dong Phayung	dong-phayung
370	77	ดอนจาน	Don Chan	don-chan
371	77	นาจำปา	Na Champa	na-champa
372	77	ม่วงนา	Muang Na	muang-na
373	77	สะอาดไชยศรี	Sa-at Chai Si	sa-at-chai-si
374	78	กุงเก่า	Kung Kao	kung-kao
375	78	กุดจิก	Kut Chik	kut-chik
376	78	ดงสมบูรณ์	Dong Sombun	dong-sombun
377	78	ท่าคันโท	Tha Khantho	tha-khantho
378	78	นาตาล	Na Tan	na-tan
379	78	ยางอู้ม	Yang Um	yang-um
380	79	นาคู	Na Khu	na-khu
381	79	โนนนาจาน	Non Na Chan	non-na-chan
382	79	บ่อแก้ว	Bo Kaeo	bo-kaeo
383	79	ภูแล่นช้าง	Phu Laen Chang	phu-laen-chang
384	79	สายนาวัง	Sai Na Wang	sai-na-wang
385	80	นามน	Na Mon	na-mon
386	80	ยอดแกง	Yot Kaeng	yot-kaeng
387	80	สงเปลือย	Song Plueai	song-plueai
388	80	หนองบัว	Nong Bua	nong-bua
389	80	หลักเหลี่ยม	Lak Liam	lak-liam
390	81	กลางหมื่น	Klang Muen	klang-muen
391	81	กาฬสินธุ์	Kalasin	kalasin
392	81	ขมิ้น	Khamin	khamin
393	81	เชียงเครือ	Chiang Khruea	chiang-khruea
394	81	นาจารย์	Na Chan	na-chan
395	81	บึงวิชัย	Bueng Wichai	bueng-wichai
396	81	ไผ่	Phai	phai
397	81	โพนทอง	Phon Thong	phon-thong
398	81	ภูดิน	Phu Din	phu-din
399	81	ภูปอ	Phu Po	phu-po
400	81	ลำคลอง	Lam Khlong	lam-khlong
401	81	ลำปาว	Lam Pao	lam-pao
402	81	ลำพาน	Lam Phan	lam-phan
403	81	หนองกุง	Nong Kung	nong-kung
404	81	หลุบ	Lup	lup
405	81	ห้วยโพธิ์	Huai Pho	huai-pho
406	81	เหนือ	Nuea	nuea
407	82	เขาพระนอน	Khao Phra Non	khao-phra-non
408	82	คลองขาม	Khlong Kham	khlong-kham
409	82	ดอนสมบูรณ์	Don Sombun	don-sombun
410	82	นาเชือก	Na Chueak	na-chueak
411	82	นาดี	Na Di	na-di
412	82	โนนสูง	Non Sung	non-sung
413	82	บัวบาน	Bua Ban	bua-ban
414	82	ยางตลาด	Yang Talat	yang-talat
415	82	เว่อ	Woe	woe
416	82	หนองตอกแป้น	Nong Tok Paen	nong-tok-paen
417	82	หนองอิเฒ่า	Nong I Thao	nong-i-thao
418	82	หัวงัว	Hua Ngua	hua-ngua
419	82	หัวนาคำ	Hua Na Kham	hua-na-kham
420	82	อิตื้อ	Itue	itue
421	82	อุ่มเม่า	Um Mao	um-mao
422	83	ร่องคำ	Rong Kham	rong-kham
423	83	สามัคคี	Samakkhi	samakkhi
424	83	เหล่าอ้อย	Lao Oi	lao-oi
425	84	แซงบาดาล	Saeng Badan	saeng-badan
426	84	ผาเสวย	Pha Sawoei	pha-sawoei
427	84	มหาไชย	Maha Chai	maha-chai
428	84	ลำห้วยหลัว	Lam Huai Lua	lam-huai-lua
429	84	ศรีสมเด็จ	Si Somdet	si-somdet
430	84	สมเด็จ	Somdet	somdet
431	84	หนองแวง	Nong Waeng	nong-waeng
432	84	หมูม่น	Mu Mon	mu-mon
433	85	นามะเขือ	Na Makhuea	na-makhuea
434	85	นิคม	Nikhom	nikhom
435	85	โนนน้ำเกลี้ยง	Non Nam Kliang	non-nam-kliang
436	85	โนนบุรี	Non Buri	non-buri
437	85	โนนศิลา	Non Sila	non-sila
438	85	โนนแหลมทอง	Non Laem Thong	non-laem-thong
439	85	ภูสิงห์	Phu Sing	phu-sing
440	85	สหัสขันธ์	Sahatsakhan	sahatsakhan
441	86	คำสร้างเที่ยง	Kham Sang Thiang	kham-sang-thiang
442	86	สำราญ	Samran	samran
443	86	สำราญใต้	Samran Tai	samran-tai
444	86	หนองช้าง	Nong Chang	nong-chang
445	87	โคกเครือ	Khok Khruea	khok-khruea
446	87	ดงมูล	Dong Mun	dong-mun
447	87	ลำหนองแสน	Lam Nong Saen	lam-nong-saen
448	87	เสาเล้า	Sao Lao	sao-lao
449	87	หนองกุงศรี	Nong Kung Si	nong-kung-si
450	87	หนองบัว	Nong Bua	nong-bua
451	87	หนองสรวง	Nong Suang	nong-suang
452	87	หนองหิน	Nong Hin	nong-hin
453	87	หนองใหญ่	Nong Yai	nong-yai
454	88	คำบง	Kham Bong	kham-bong
455	88	ไค้นุ่น	Khai Nun	khai-nun
456	88	นิคมห้วยผึ้ง	Nikhom Huai Phueng	nikhom-huai-phueng
457	88	หนองอีบุตร	Nong I But	nong-i-but
458	89	กุดโดน	Kut Don	kut-don
459	89	คำเหมือดแก้ว	Kham Mueat Kaeo	kham-mueat-kaeo
460	89	คำใหญ่	Kham Yai	kham-yai
461	89	ทรายทอง	Sai Thong	sai-thong
462	89	โนนสะอาด	Non Sa-at	non-sa-at
463	89	บึงนาเรียง	Bueng Na Riang	bueng-na-riang
464	89	พิมูล	Phimun	phimun
465	89	ห้วยเม็ก	Huai Mek	huai-mek
466	89	หัวหิน	Hua Hin	hua-hin
467	90	โกสัมพี	Kosamphi	kosamphi
468	90	เพชรชมภู	Phet Chomphu	phet-chomphu
469	90	ลานดอกไม้ตก	Lan Dokmai Tok	lan-dokmai-tok
470	91	เกาะตาล	Ko Tan	ko-tan
471	91	โค้งไผ่	Khong Phai	khong-phai
472	91	ดอนแตง	Don Taeng	don-taeng
473	91	บ่อถ้ำ	Bo Tham	bo-tham
474	91	ปางมะค่า	Pang Makha	pang-makha
475	91	ป่าพุทรา	Pa Phutsa	pa-phutsa
476	91	ยางสูง	Yang Sung	yang-sung
477	91	วังชะพลู	Wang Chaphlu	wang-chaphlu
478	91	วังหามแห	Wang Ham Hae	wang-ham-hae
479	91	สลกบาตร	Salokbat	salokbat
480	91	แสนตอ	Saen To	saen-to
481	92	คลองขลุง	Khlong Khlung	khlong-khlung
482	92	คลองสมบูรณ์	Khlong Sombun	khlong-sombun
483	92	ท่าพุทรา	Tha Phutsa	tha-phutsa
484	92	ท่ามะเขือ	Tha Makhuea	tha-makhuea
485	92	แม่ลาด	Mae Lat	mae-lat
486	92	วังแขม	Wang Khaem	wang-khaem
487	92	วังไทร	Wang Sai	wang-sai
488	92	วังบัว	Wang Bua	wang-bua
489	92	วังยาง	Wang Yang	wang-yang
490	92	หัวถนน	Hua Thanon	hua-thanon
491	93	คลองน้ำไหล	Khlong Nam Lai	khlong-nam-lai
492	93	คลองลานพัฒนา	Khlong Lan Phatthana	khlong-lan-phatthana
493	93	โป่งน้ำร้อน	Pong Nam Ron	pong-nam-ron
494	93	สักงาม	Sak Ngam	sak-ngam
495	94	ถาวรวัฒนา	Thawon Watthana	thawon-watthana
496	94	ทุ่งทราย	Thung Sai	thung-sai
497	94	ทุ่งทอง	Thung Thong	thung-thong
498	95	ไทรงาม	Sai Ngam	sai-ngam
499	95	พานทอง	Phan Thong	phan-thong
500	95	มหาชัย	Maha Chai	maha-chai
501	95	หนองคล้า	Nong Khla	nong-khla
502	95	หนองทอง	Nong Thong	nong-thong
503	95	หนองแม่แตง	Nong Mae Taeng	nong-mae-taeng
504	95	หนองไม้กอง	Nong Mai Kong	nong-mai-kong
505	96	เทพนิมิต	Thep Nimit	thep-nimit
506	96	บึงสามัคคี	Bueng Samakkhi	bueng-samakkhi
507	96	ระหาน	Rahan	rahan
508	96	วังชะโอน	Wang Cha-on	wang-cha-on
509	97	ปางตาไว	Pang Ta Wai	pang-ta-wai
510	97	โพธิ์ทอง	Pho Thong	pho-thong
511	97	หินดาต	Hin Dat	hin-dat
512	98	เขาคีริส	Khao Khirit	khao-khirit
513	98	คลองพิไกร	Khlong Phikrai	khlong-phikrai
514	98	คุยบ้านโอง	Khui Ban Ong	khui-ban-ong
515	98	ถ้ำกระต่ายทอง	Tham Kratai Thong	tham-kratai-thong
516	98	ท่าไม้	Tha Mai	tha-mai
517	98	พรานกระต่าย	Phran Kratai	phran-kratai
518	98	วังควง	Wang Khuang	wang-khuang
519	98	วังตะแบก	Wang Tabaek	wang-tabaek
520	98	หนองหัววัว	Nong Hua Wua	nong-hua-wua
521	98	ห้วยยั้ง	Huai Yang	huai-yang
522	99	คณฑี	Khonthi	khonthi
523	99	คลองแม่ลาย	Khlong Mae Lai	khlong-mae-lai
524	99	ไตรตรึงษ์	Trai Trueng	trai-trueng
525	99	ทรงธรรม	Song Tham	song-tham
526	99	ท่าขุนราม	Tha Khun Ram	tha-khun-ram
527	99	เทพนคร	Thep Nakhon	thep-nakhon
528	99	ธำมรงค์	Thammarong	thammarong
529	99	นครชุม	Nakhon Chum	nakhon-chum
530	99	นาบ่อคำ	Na Bo Kham	na-bo-kham
531	99	นิคมทุ่งโพธิ์ทะเล	Nikhom Thung Pho Thale	nikhom-thung-pho-thale
532	99	ในเมือง	Nai Mueang	nai-mueang
533	99	ลานดอกไม้	Lan Dokmai	lan-dokmai
534	99	วังทอง	Wang Thong	wang-thong
535	99	สระแก้ว	Sa Kaeo	sa-kaeo
536	99	หนองปลิง	Nong Pling	nong-pling
537	99	อ่างทอง	Ang Thong	ang-thong
538	100	จันทิมา	Chanthima	chanthima
539	100	ช่องลม	Chong Lom	chong-lom
540	100	โนนพลวง	Non Phluang	non-phluang
541	100	บึงทับแรต	Bueng Thap Raet	bueng-thap-raet
542	100	ประชาสุขสันต์	Pracha Suk San	pracha-suk-san
543	100	ลานกระบือ	Lan Krabue	lan-krabue
544	100	หนองหลวง	Nong Luang	nong-luang
545	101	ดูนสาด	Dun Sat	dun-sat
546	101	น้ำอ้อม	Nam Om	nam-om
547	101	บ้านฝาง	Ban Fang	ban-fang
548	101	หนองกุงใหญ่	Nong Kung Yai	nong-kung-yai
549	101	หนองโก	Nong Ko	nong-ko
550	101	หนองโน	Nong No	nong-no
551	101	ห้วยโจด	Huai Chot	huai-chot
552	101	ห้วยยาง	Huai Yang	huai-yang
553	101	หัวนาคำ	Hua Na Kham	hua-na-kham
554	102	เขาสวนกวาง	Khao Suan Kwang	khao-suan-kwang
555	102	คำม่วง	Kham Muang	kham-muang
556	102	ดงเมืองแอม	Dong Mueang Aem	dong-mueang-aem
557	102	นางิ้ว	Na Ngio	na-ngio
558	102	โนนสมบูรณ์	Non Sombun	non-sombun
559	103	ซับสมบูรณ์	Sap Sombun	sap-sombun
560	103	นาแพง	Na Phaeng	na-phaeng
561	103	บ้านโคก	Ban Khok	ban-khok
562	103	โพธิ์ไชย	Pho Chai	pho-chai
563	104	กุดเพียขอม	Kut Phia Khom	kut-phia-khom
564	104	ชนบท	Chonnabot	chonnabot
565	104	โนนพะยอม	Non Phayom	non-phayom
566	104	บ้านแท่น	Ban Thaen	ban-thaen
567	104	ปอแดง	Po Daeng	po-daeng
568	104	วังแสง	Wang Saeng	wang-saeng
569	104	ศรีบุญเรือง	Si Bun Rueang	si-bun-rueang
570	104	ห้วยแก	Huai Kae	huai-kae
571	105	ขัวเรียง	Khua Riang	khua-riang
572	105	ชุมแพ	Chum Phae	chum-phae
573	105	ไชยสอ	Chai So	chai-so
574	105	นาเพียง	Na Phiang	na-phiang
575	105	นาหนองทุ่ม	Na Nong Thum	na-nong-thum
576	105	โนนสะอาด	Non Sa-at	non-sa-at
577	105	โนนหัน	Non Han	non-han
578	105	โนนอุดม	Non Udom	non-udom
579	105	วังหินลาด	Wang Hin Lat	wang-hin-lat
580	105	หนองเขียด	Nong Khiat	nong-khiat
581	105	หนองไผ่	Nong Phai	nong-phai
582	105	หนองเสาเล้า	Nong Sao Lao	nong-sao-lao
583	106	กระนวน	Kranuan	kranuan
584	106	คำแมด	Kham Maet	kham-maet
585	106	คูคำ	Khu Kham	khu-kham
586	106	บ้านโนน	Ban Non	ban-non
587	106	ห้วยเตย	Huai Toei	huai-toei
588	107	กุดน้ำใส	Kut Nam Sai	kut-nam-sai
589	107	ทรายมูล	Sai Mun	sai-mun
590	107	ท่ากระเสริม	Tha Krasoem	tha-krasoem
591	107	น้ำพอง	Nam Phong	nam-phong
592	107	บัวเงิน	Bua Ngoen	bua-ngoen
593	107	บัวใหญ่	Bua Yai	bua-yai
594	107	บ้านขาม	Ban Kham	ban-kham
595	107	พังทุย	Phang Thui	phang-thui
596	107	ม่วงหวาน	Muang Wan	muang-wan
597	107	วังชัย	Wang Chai	wang-chai
598	107	สะอาด	Sa-at	sa-at
599	107	หนองกุง	Nong Kung	nong-kung
600	108	โนนแดง	Non Daeng	non-daeng
601	108	โนนศิลา	Non Sila	non-sila
602	108	บ้านหัน	Ban Han	ban-han
603	108	เปือยใหญ่	Pueai Yai	pueai-yai
